id,corporation,infodate,texte
533952,10580,31/12/1927,"Répartition des bénéfices : 6 % d'intérêt aux actions sur le capital versé. Sur le surplus 55 % aux actionnaires, 10 % aux gérants,25 % aux parts, 10 % au fonds de réserves."
533972,2212,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur l'excédent : 20 % au Conseil d'administration, sommes à fixer pour fonds de prévoyance ou réserves extraordinaires. Le solde aux actions."
533987,10409,31/12/1927,"5 % à la réserve légale ; 4 % d'intérêt aux actions sur le solde : 15 % au conseil, 85 % aux actions."
534002,3466,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil d'administration. Le solde aux actions. Dernier coupon payé, n° 22, en décembre 1926, par 20 francs brut. Le coupon n° 21 a servi ae droit de souscription en 1926."
534030,10477,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil, 90 % aux actions."
534050,3981,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions ; sur le surplus 10 % au Conseil d'administration ; prélèvements en faveur des fonds dé prévoyance et de réserves, le solde aux actions."
534062,3980,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions. Sur le surplus, 15 % au Conseil. Le solde à la disposition de l'assemblée."
534085,4487,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil et, sauf prélèvement pour amortissements et fonds de prévoyance, 90 % aux actionnaires."
534098,5053,31/12/1927,Répartition des bénéfices : 5 % à la réserve légale ; prélèvement facultatif pour fonds de réserve supplémentaire ou de prévoyance ; 5 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil d'administration et 90 % aux actionnaires.
534115,10713,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions ; sur le surplus 15 % au conseil d'administration, 45 % aux actions, 40 % aux parts de fondateur."
534131,10678,31/12/1927,Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil. Le reste à la disposition de l'assemblée.
534164,5122,31/12/1927,"Répartition des bénéfices: 5 % à la réserve légale ; 4 % d'intérêt aux actions. Sur le surplus 7 % au Conseil d'administration. Le solde aux actions, sauf affectation aux réserves. Dernier coupon payé, n° 5, en octobre 1926 par fr. 45."
534186,5234,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 7 % d'intérêt aux actions ; 10 % au Conseil ; somme à déterminer pour fonds de prévoyance. Sur le solde : 75 % aux actions, 25 % aux parts."
534208,5220,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions. Sur le surplus, 10 % au conseil. Sur le solde, sauf prélèvements facultatifs pour réserves supplémentaires : 75 % aux actions et 25 % aux parts de fondateur. Dernier coupon payé n° 17 en décembre 1926 sur les actions et n° 8 sur les parts. Les coupons n°15 des actions et n°7 des parts ont servi pour l'exercice du droit de souscription lors de l'augmentation de capital de 1926."
534231,2707,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions de priorité, 5 % d'intérêt aux actions ordinaires. Sur le surplus : 10 % au conseil d'administration, 90 % aux actions."
534251,4383,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le solde : 15 % au Conseil d'administration, 85 % aux actions."
534279,4410,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 8 % d'intérêt préférentiel non cumulatif aux actions B ; intérêt en deuxième rang non cumulatif de 5 % aux actions A, mais seulement à l'expiration normale ou anticipée du moratoire des obligations 6 % et des bons 7 % ; sur le surplus 10 % au Conseil d'administration et 90 % à la disposition de l'Assemblée générale, les actions A et B étant traitées de même et aucune distribution ne pouvant leur être faite de ce chef pendant cinq ans sans le vote d'une assemblée générale extraordinaire."
534296,2203,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil. Sur le solde, sauf prélèvements pour réserves, 70 % aux actions, 30 % aux parts. Lecoupon n° 14 des actions et le coupon n° 10 des parts ont servi pour l'exercice un droit de souscription lors de la dernière augmentation de capital."
534311,2708,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions, Sur le solde : 6 % au conseil d'administration, 16 % au directeur, 8 % au sous-directeur, 70 % aux actions. Dernier coupon payé, n° 29, en décembre 1926, par 60 francs brut."
534327,5108,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le solde 10 % au Conseil d'administration, le reliquat aux actions sauf attribution aux réserves."
534342,2709,31/12/1927,"5 % à la réserve légale, 4 % d'intérêt aux actions. Sur le surplus : 10 % aux administrateurs. Le solde aux actions de capital et de jouissance. Le dividende se paye le 1er juillet. Dernier coupon payé, n°33, en décembre 1926 par francs : 45 brut sur les actions de capital ; n° 31, par francs : 35 brut sur les actions d jouissance."
534362,2716,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions, somme nécessaire pour indemnités aux commissaires. Sur le solde : 15 % au conseil d'administration, 85 % à la disposition de l'assemblée générale. Le dividende se paye en octobre (acompte) et avril (solde)."
534377,5172,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, intérêt de 5 % cumulatif aux actions de priorité non amorties, intérêt de 6 % aux actions ordinaires non amorties ; le surplus est partagé entre toutes les actions indistinctement étant entendu que les actions de priorité remboursées en partie ne participent à cette seconde Répartition que dans la proportion de leur capital non remboursé."
534399,5278,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions. Sur le solde : 10 % au Conseil ; le surplus aux actions, sauf prélèvements pour réserves supplémentaires."
534419,2702,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 8 % d'intérêt cumulatif aux actions de priorité, 6 % d'intérêt non cumulatif aux actions ordinaires. Sur l'excédent, 10 % au Conseil d'administration, prélèvement éventuel pour fonds de réserve extraordinaire. Somme nécessaire pour servir aux actions ordinaires un dividende supplémentaire non cumulatif de 2 %. Le solde à toutes les actions ordinaires et de priorité indistinctement et par part égale à chacune d'elles, l'assemblée pouvant reporter toute somme sur l'exercice suivant. Dernier coupon payé en juin 1926, coup. 12 pour les actions ordinaires et coup. 5 pour les priorité."
534459,2718,31/12/1927,"Répartition des bénéfices : somme à fixer pour la caisse de retraite du personnel ; 5 % d'intérêt aux actions. Sur le surplus 10 % au moins au fonds de réserve et de renouvellement. Sur l'excédent 5 % au Conseil (maximum 55.000 kroner), 10 % au fonds ae réserve et de renouvellement. Le solde aux actions. L'intérêt de 5 % se paye par moitié, les 1er janvier et 1er juillet, le dividende, en deux fois, en avril ou mai et en janvier. Dernier coupon payé, n° 41, en janvier 1927, par £ 2."
534474,4381,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus, 10 % au Conseil. Sur le solde, sauf prélèvements pour réserves supplémentaires et amortissements : 75 % aux actions et 25 % aux parts. Dans le cas de suppression des parts, la portion de bénéfices afférente à ces titres appartiendra aux actionnaires. Dernier dividende payé en juillet 1926, par 45 francs brut pour les actions et 26 fr. 041 brut pour les parts. Coupon n° 11."
534498,2910,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur l'excédent : 10 % au conseil d'administration, 5 % à la disposition du conseil pour rémunérer le personnel. Sur le surplus : sommes à fixer pour fonds de réserve ou de prévoyance. Le solde aux actions. Le dividende se paye le 1er janvier. Dernier coupon payé n° 35, en décembre 1926, par francs : 50 brut."
534518,2713,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le solde : 10 % au conseil d'administration, 90 % à la disposition de l'assemblée générale. Le dividende se paye le 15 juillet. Dernier coupon payé, n° 37, le 15 juillet l924, par 45 francs brut et 36 fr. 90 net au porteur."
534540,4882,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 5 1/2 % d'intérêt aux actions privilégiées série A, 5 % d'intérêt aux actions privilégiées série B, 5 % aux actions ordinaires, 100.000 francs aux parts bénéficiaires. Sur le surplus : 10 % au conseil d'administration, sommes à fixer pour les réserves. Sur le solde : 10 % aux actions privilégiées série A, 60 % aux actions privilégiées série B, 30 % aux actions ordinaires. Dernier coupon payé aux actions privilégiées, série A, n° 18 en décembre 1926 par francs brut, aux actions privilégiées, série B, n° 24, le 30 décembre 1926, par 20 fr. brut aux actions ordinaires, n° 14, le 30 décembre 1926, par 30 francs brut, n° 6 le 30 décembre 1926 par 8 francs brut sur les parts."
534558,5176,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions. Sur le surplus, 15 % au Conseil ; l'excédent est à la disposition de l'assemblée."
534570,5227,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt aux actions ; sur le surplus 15 % au Conseil d'administration ; le solde aux actions sauf toutes affectations décidées par l'assemblée générale en faveur des fonds de prévoyance et de réserves."
534587,2714,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le solde : 10 % au conseil d'administration, 90 % aux actions."
534608,2715,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions, sommes à fixer pour les fonds de réserve, de prévoyance et d'amortissement. Sur le solde : 12 % au Conseil d'administration, 88 % aux actions. Le dividende se paye en juillet Dernier coupon payé n°4 en décembre 1926 ; le coupon n°2 a servi pour l'exercice du droit de souscription lors de l'augmentation de capital de juin 1926 ; le coupon n°3 a été facultativement admis en versement de son montant lors de cette même émission."
534640,2696,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le solde : 10 % au conseil d'administration, et (sauf prélèvement pour fonds de prévoyance) le surplus aux actions. Dernier coupon payé n° 11 en décembre 1926, par 10 frs, brut ou 6 fr. 13 net."
534658,3116,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus : 10 % au conseil d'administration. Sur l'excédent, sommes à fixer pour réserves extraordinaires. Le solde aux actions. Le dividende se paye les 30 juin (acompte) et 31 décembre (solde). Dernier coupon payé, n° 8, le 30 juin 1914, par francs : 2."
534676,10740,31/12/1927,Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions ; sur le surplus 15 % au conseil d'administration ; le solde est réparti aux actions.
534698,11438,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus : 15 % au Conseil. Sur le solde 30 % aux parts et 70 % aux actions. (Voir ci-dessus, modifications votées en 1922.)"
534719,3036,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; sur l'excédant 7 % d'intérêt cumulatif aux actions privilégiées ; sur le solde 40 % aux actions privilégiées. Les 60 % de surplus se répartissent : 8 % aux actions ordinaires, 10 % au Conseil d'administration et le reliquat 70 % aux actions ordinaires, 30 % aux parts bénéficiaires."
534742,3037,31/12/1927,"Répartition des bénéfices : 5 % à la réserve, 5 % d'intérêt aux actions. Sur le surplus : 10 % au conseil d'administration et 90 % aux actions. Les coupons se payent en deux fois, en février et août. Le coupon n° 40 a servi de droit de souscription en novembre 1926."
534759,10559,31/12/1927,"5 % à la réserve légale ; 6 % d'intérêt aux actions, 10 % au conseil, 10 % à la Direction et au personnel. Sur le surplus : 75 % aux actions, 75 % aux parts. Sur les 75 % revenant aux actions, il pourra être prélevé, tout ou Partie, pour réserves supplémentaires et fonds de prévoyance."
534798,2352,31/12/1927,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions de priorité, 3 % aux actions ordinaires. Sur le surplus, prélèvements facultatifs pour fonds de prévoyance. Sur le solde : dividende complémentaire de 3 % aux actions ordinaires ; ensuite, 6 % de l'excédent disponible au Conseil ; le surplus à toutes les actions à titre de superdividende."
